PType,Name,Radius(m),Mass(Kg),Volume(m^3),Density(Kg/m^3),Log Density,Log Radius,Log D/Log R,Mean,Median,Std. Dev.
GSC,132+029+0104,7.60167E+23,5.59143E+43,,,,,-1.194146027,,,
GSC,142+055+0191,3.28718E+23,2.69172E+42,,,,,-1.22221137,,,
GSC,138+049+0151,5.22404E+23,1.01551E+43,,,,,-1.21297816,,,
GSC,163+017+0192,6.71483E+23,7.9528E+42,,,,,-1.225610887,,,
GSC,131+062+0121,2.56897E+23,1.1868E+43,,,,,-1.186555911,,,
GSC,153+057+0124,3.06981E+23,1.22351E+43,,,,,-1.191965118,,,
GSC,169+037+0105,9.75154E+23,7.42669E+43,,,,,-1.197149766,,,
GSC,173+049+0168,6.19683E+23,9.78806E+42,,,,,-1.219220483,,,
GSC,178+027+0182,6.62148E+23,6.23989E+42,,,,,-1.229580283,,,
GSC,175+007+0087,3.11538E+23,2.10443E+43,,,,,-1.182432307,,,
GSC,225+036+0156,3.09419E+23,5.99518E+42,,,,,-1.205417986,,,
GSC,220-000+0150,6.46799E+23,1.34586E+43,,,,,-1.214803163,,,
GSC,216+019+0187,3.94199E+23,2.93642E+42,,,,,-1.226553962,,,
GSC,253+040+0148,6.51391E+23,1.96985E+43,,,,,-1.208086549,,,
GSC,252+032+0167,5.44303E+23,1.11339E+43,,,,,-1.212637148,,,
GSC,155+009+0190,4.35016E+23,2.93642E+42,,,,,-1.229764195,,,
GSC,143+047+0194,2.77143E+23,1.71291E+42,,,,,-1.224963875,,,
GSC,135+020+0082,4.02922E+23,3.49923E+43,,,,,-1.181678373,,,
GSC,147+006+0094,4.05996E+23,3.46253E+43,,,,,-1.18212655,,,
GSC,151+062+0136,4.74988E+23,1.44374E+43,,,,,-1.203405403,,,
GSC,159+004+0069,3.08949E+23,3.24229E+43,,,,,-1.174160444,,,
GSC,170+019+0106,7.31607E+23,4.55145E+43,,,,,-1.196632608,,,
GSC,168+002+0077,5.2102E+23,5.68931E+43,,,,,-1.18133679,,,
GSC,177+055+0052,3.11539E+23,6.04412E+43,,,,,-1.162929281,,,
GSC,186+022+0179,6.08701E+23,5.26108E+42,,,,,-1.229975151,,,
GSC,195+019+0064,4.31102E+23,5.26108E+43,,,,,-1.176443731,,,
GSC,213+033+0193,2.7537E+23,1.59056E+42,,,,,-1.226125885,,,
GSC,229+002+0110,4.92606E+23,2.3369E+43,,,,,-1.195777058,,,
GSC,238+029+0176,7.29935E+23,7.21869E+42,,,,,-1.230068841,,,
GSC,236+026+0191,4.07337E+23,2.56936E+42,,,,,-1.230079642,,,
GSC,243+000+0169,2.59872E+23,2.69172E+42,,,,,-1.214462105,,,
GSC,123+013+0189,4.45966E+23,5.26108E+42,,,,,-1.219863423,,,
GSC,132+012+0167,5.773E+23,7.58574E+42,,,,,-1.221573334,,,
GSC,140+022+0187,2.94659E+23,2.20231E+42,,,,,-1.222326386,,,
GSC,149-000+0170,4.09562E+23,4.77168E+42,,,,,-1.21887117,,,
GSC,159+033+0170,6.47332E+23,6.72929E+42,,,,,-1.227472359,,,
GSC,136+052+0099,4.30803E+23,2.94865E+43,,,,,-1.187059723,,,
GSC,147+043+0072,4.9272E+23,5.6159E+43,,,,,-1.179713067,,,
GSC,188+050+0184,2.87069E+23,2.32466E+42,,,,,-1.220466539,,,
GSC,193+063+0132,6.87331E+23,2.54489E+43,,,,,-1.205173322,,,
GSC,223+027+0126,7.47338E+23,3.18112E+43,,,,,-1.203846926,,,
GSC,219-000+0180,6.22983E+23,5.62813E+42,,,,,-1.229493469,,,
GSC,238+016+0193,4.29815E+23,1.95761E+42,,,,,-1.236823873,,,
GSC,142+022+0166,3.03732E+23,3.42582E+42,,,,,-1.215151998,,,
GSC,126+048+0183,3.66779E+23,2.81407E+42,,,,,-1.224981829,,,
GSC,153+023+0192,2.87341E+23,2.81407E+42,,,,,-1.21696061,,,
GSC,131+046+0151,2.51097E+23,4.03757E+42,,,,,-1.205798457,,,
GSC,130+041+0127,6.05077E+23,1.99432E+43,,,,,-1.205447576,,,
GSC,140+059+0192,2.87089E+23,2.07996E+42,,,,,-1.222528038,,,
GSC,159+046+0181,3.87818E+23,3.79287E+42,,,,,-1.221308997,,,
GSC,171+058+0180,5.44171E+23,7.83045E+42,,,,,-1.219069405,,,
GSC,186+063+0106,2.82846E+23,1.23574E+43,,,,,-1.189039114,,,
GSC,214+001+0054,5.63814E+23,9.51889E+43,,,,,-1.174550552,,,
GSC,208+036+0146,2.90783E+23,6.11754E+42,,,,,-1.202980633,,,
GSC,223+006+0128,6.22479E+23,3.34017E+43,,,,,-1.196963261,,,
GSC,246+000+0164,4.08509E+23,3.91522E+42,,,,,-1.222425608,,,
GSC,132+027+0192,3.12559E+23,1.83526E+42,,,,,-1.227634441,,,
GSC,143+008+0194,5.13118E+23,2.81407E+42,,,,,-1.23589786,,,
GSC,149+007+0178,5.36679E+23,8.07515E+42,,,,,-1.218054318,,,
GSC,123+007+0111,7.17924E+23,3.29123E+43,,,,,-1.201914441,,,
GSC,125+055+0184,6.00179E+23,5.62813E+42,,,,,-1.228287577,,,
GSC,148+057+0190,5.04896E+23,3.42582E+42,,,,,-1.231771543,,,
GSC,145+056+0173,6.28316E+23,5.50578E+42,,,,,-1.230169954,,,
GSC,161+047+0143,4.3809E+23,8.07515E+42,,,,,-1.211410091,,,
GSC,171+037+0156,6.5554E+23,1.28468E+43,,,,,-1.21608844,,,
GSC,178+022+0187,4.94434E+23,3.67052E+42,,,,,-1.229828357,,,
GSC,190-001+0170,4.79993E+23,7.9528E+42,,,,,-1.214686403,,,
GSC,194+029+0166,4.59124E+23,4.77168E+42,,,,,-1.222605594,,,
GSC,203+045+0161,6.51873E+23,1.23574E+43,,,,,-1.216614224,,,
GSC,223+054+0098,3.5491E+23,1.74962E+43,,,,,-1.190206378,,,
GSC,208+012+0190,5.07726E+23,3.67052E+42,,,,,-1.230688632,,,
GSC,218+020+0172,9.93459E+23,1.21127E+43,,,,,-1.230575166,,,
GSC,136+006+0183,6.0764E+23,6.11754E+42,,,,,-1.227164675,,,
GSC,212+054+0158,4.87813E+23,9.66571E+42,,,,,-1.211639167,,,
GSC,124+014+0178,1.10872E+24,1.01551E+43,,,,,-1.237267241,,,
GSC,149+019+0172,3.04293E+23,2.81407E+42,,,,,-1.218850894,,,
GSC,115+044+0132,5.73275E+23,1.65173E+43,,,,,-1.207121801,,,
GSC,189+053+0195,2.88178E+23,1.95761E+42,,,,,-1.223774968,,,
GSC,208+046+0062,4.19753E+23,5.06532E+43,,,,,-1.176246483,,,
GSC,206+005+0127,4.88622E+23,1.66397E+43,,,,,-1.201734746,,,
GSC,212+030+0175,2.66266E+23,2.69172E+42,,,,,-1.215266751,,,
GSC,118+017+0168,8.64774E+23,1.16233E+43,,,,,-1.226869957,,,
GSC,129+030+0172,4.63155E+23,6.23989E+42,,,,,-1.217967702,,,
GSC,147+029+0113,6.44954E+23,2.77736E+43,,,,,-1.201495533,,,
GSC,182-002+0177,3.41873E+23,3.42582E+42,,,,,-1.219048351,,,
GSC,187+022+0160,5.6305E+23,6.97399E+42,,,,,-1.222298086,,,
GSC,197+049+0181,6.22056E+23,5.38343E+42,,,,,-1.230256681,,,
GSC,210+010+0173,4.64337E+23,4.77168E+42,,,,,-1.222973782,,,
GSC,219+030+0160,4.278E+23,6.11754E+42,,,,,-1.215731092,,,
GSC,238+033+0129,1.07692E+24,3.80511E+43,,,,,-1.212468634,,,
GSC,139+057+0196,7.0446E+23,3.67052E+42,,,,,-1.241240688,,,
GSC,172+058+0195,2.60713E+23,1.10116E+42,,,,,-1.23114654,,,
GSC,122+038+0183,4.01897E+23,2.56936E+42,,,,,-1.229641881,,,
GSC,123+037+0176,2.83326E+23,2.32466E+42,,,,,-1.220034003,,,
GSC,126+038+0168,3.95869E+23,4.40463E+42,,,,,-1.219229635,,,
GSC,157+026+0194,5.99888E+23,3.18112E+42,,,,,-1.238692564,,,
GSC,146+001+0122,7.80426E+23,3.30347E+43,,,,,-1.204575348,,,
GSC,152+036+0157,3.73036E+23,5.75048E+42,,,,,-1.21236798,,,
GSC,151+025+0117,3.72383E+23,1.38256E+43,,,,,-1.196147187,,,
GSC,153+063+0177,4.23058E+23,3.42582E+42,,,,,-1.226023613,,,
GSC,172+055+0184,4.79006E+23,4.03757E+42,,,,,-1.2270512,,,
GSC,175+010+0106,3.62505E+23,2.55713E+43,,,,,-1.183917206,,,
GSC,179+014+0166,4.56963E+23,4.89403E+42,,,,,-1.221986891,,,
GSC,178+057+0154,6.63683E+23,1.56609E+43,,,,,-1.212878925,,,
GSC,189+003+0086,4.63167E+23,4.9552E+43,,,,,-1.179943777,,,
GSC,189+044+0188,3.52892E+23,3.05877E+42,,,,,-1.222180437,,,
GSC,189+002+0150,1.04045E+24,1.82303E+43,,,,,-1.224661161,,,
GSC,197+038+0182,5.03678E+23,3.91522E+42,,,,,-1.229246631,,,
GSC,197+007+0171,4.25885E+23,4.40463E+42,,,,,-1.221621714,,,
GSC,204+010+0156,4.91063E+23,9.05395E+42,,,,,-1.213055394,,,
GSC,223+050+0131,8.54371E+23,2.96089E+43,,,,,-1.209511709,,,
GSC,227+025+0181,4.81172E+23,3.79287E+42,,,,,-1.228344433,,,
GSC,129+020+0175,7.7928E+23,1.12563E+43,,,,,-1.224098018,,,
GSC,135+017+0181,2.53942E+23,2.69172E+42,,,,,-1.213697338,,,
GSC,147+005+0162,7.192E+23,1.00328E+43,,,,,-1.223598996,,,
GSC,120+052+0133,6.77488E+23,2.06773E+43,,,,,-1.208485555,,,
GSC,156+030+0181,5.9541E+23,3.67052E+42,,,,,-1.235837483,,,
GSC,152+017+0127,4.76832E+23,1.87197E+43,,,,,-1.198768833,,,
GSC,157+008+0142,3.01842E+23,6.36224E+42,,,,,-1.20349583,,,
GSC,166+005+0187,6.44601E+23,5.26108E+42,,,,,-1.231825263,,,
GSC,171+011+0164,2.83108E+23,3.05877E+42,,,,,-1.214926529,,,
GSC,172+045+0177,3.76557E+23,5.01638E+42,,,,,-1.215193237,,,
GSC,176+003+0128,2.85433E+23,9.29865E+42,,,,,-1.194610099,,,
GSC,175+044+0165,6.72314E+23,7.9528E+42,,,,,-1.225650919,,,
GSC,180+040+0183,6.62367E+23,5.99518E+42,,,,,-1.23032032,,,
GSC,181+014+0147,2.53612E+23,5.13873E+42,,,,,-1.20165521,,,
GSC,177+054+0059,2.88322E+23,3.04653E+43,,,,,-1.1729778,,,
GSC,200+011+0090,3.91422E+23,2.66725E+43,,,,,-1.185706867,,,
GSC,216+032+0130,6.58775E+23,3.05877E+43,,,,,-1.200431107,,,
GSC,220+039+0182,4.28718E+23,4.03757E+42,,,,,-1.22343742,,,
GSC,226+042+0169,4.75102E+23,5.50578E+42,,,,,-1.221096022,,,
GSC,237+031+0191,5.70146E+23,3.30347E+42,,,,,-1.236365301,,,
GSC,244+006+0153,8.27625E+23,1.81079E+43,,,,,-1.217406299,,,
GSC,124+023+0181,3.19535E+23,2.93642E+42,,,,,-1.219673011,,,
GSC,117+019+0155,6.49634E+23,1.1501E+43,,,,,-1.217812277,,,
GSC,133+034+0191,3.17687E+23,1.83526E+42,,,,,-1.228167357,,,
GSC,158+015+0186,3.67793E+23,2.93642E+42,,,,,-1.22428778,,,
GSC,159+021+0192,2.60153E+23,1.22351E+42,,,,,-1.229121804,,,
GSC,177+029+0195,5.2716E+23,1.95761E+42,,,,,-1.243413739,,,
GSC,176+057+0192,6.30695E+23,4.52698E+42,,,,,-1.233863929,,,
GSC,175+046+0117,3.30083E+23,1.6395E+43,,,,,-1.188983176,,,
GSC,172+066+0145,3.17719E+23,6.23989E+42,,,,,-1.205556538,,,
GSC,181+012+0157,2.90948E+23,4.40463E+42,,,,,-1.209079833,,,
GSC,180+058+0103,5.31389E+23,2.74066E+43,,,,,-1.195362648,,,
GSC,196+008+0177,4.35597E+23,3.30347E+42,,,,,-1.227643645,,,
GSC,221+033+0088,8.00533E+23,6.558E+43,,,,,-1.192946606,,,
GSC,218+055+0155,4.29003E+23,8.07515E+42,,,,,-1.210721163,,,
GSC,215+050+0182,2.92531E+23,2.81407E+42,,,,,-1.217551402,,,
GSC,232+003+0087,4.91475E+23,6.0686E+43,,,,,-1.17820749,,,
GSC,214+021+0193,5.60725E+23,3.54817E+42,,,,,-1.234521123,,,
GSC,246+033+0121,8.96579E+23,2.83854E+43,,,,,-1.21184228,,,
GSC,222+005+0160,3.79495E+23,4.52698E+42,,,,,-1.217339458,,,
GSC,250+042+0171,4.73459E+23,4.03757E+42,,,,,-1.226672377,,,
GSC,172+001+0195,2.80053E+23,1.22351E+42,,,,,-1.231539508,,,
GSC,181+022+0195,3.2937E+23,1.46821E+42,,,,,-1.233469831,,,
GSC,184+027+0195,4.87863E+23,2.81407E+42,,,,,-1.234265439,,,
GSC,130+007+0196,3.94048E+23,2.07996E+42,,,,,-1.232888496,,,
GSC,118+034+0140,2.74429E+23,4.52698E+42,,,,,-1.206632424,,,
GSC,120+039+0096,1.06978E+24,5.93401E+43,,,,,-1.20422284,,,
GSC,159+001+0129,7.92229E+23,1.98208E+43,,,,,-1.214347891,,,
GSC,161+035+0159,5.32042E+23,1.16233E+43,,,,,-1.211104338,,,
GSC,167+032+0165,4.60133E+23,4.64933E+42,,,,,-1.223153953,,,
GSC,166+031+0148,3.10924E+23,5.50578E+42,,,,,-1.207153157,,,
GSC,179+026+0158,2.76573E+23,3.79287E+42,,,,,-1.210168985,,,
GSC,182+015+0086,3.54137E+23,2.99759E+43,,,,,-1.180204162,,,
GSC,183+031+0178,2.80988E+23,2.20231E+42,,,,,-1.220762256,,,
GSC,196+011+0086,5.02074E+23,3.80511E+43,,,,,-1.187473113,,,
GSC,223+016+0045,3.30722E+23,6.50906E+43,,,,,-1.163587775,,,
GSC,246+023+0063,6.89931E+23,9.26195E+43,,,,,-1.181762352,,,
GSC,213-001+0150,3.33101E+23,5.26108E+42,,,,,-1.210273154,,,
GSC,231+018+0128,3.78624E+23,1.16233E+43,,,,,-1.199895414,,,
GSC,259+027+0105,4.26018E+23,2.41031E+43,,,,,-1.190392726,,,
GSC,235+001+0167,7.39001E+23,1.17457E+43,,,,,-1.221608779,,,
GSC,125+026+0181,4.38792E+23,3.18112E+42,,,,,-1.228574881,,,
GSC,140+009+0190,6.689E+23,4.77168E+42,,,,,-1.234797684,,,
GSC,128+039+0173,4.00955E+23,2.93642E+42,,,,,-1.227108414,,,
GSC,145+016+0162,3.59618E+23,4.15992E+42,,,,,-1.217130241,,,
GSC,122+016+0101,3.99696E+23,2.60607E+43,,,,,-1.186832128,,,
GSC,147+030+0154,6.02821E+23,1.27245E+43,,,,,-1.213531751,,,
GSC,130+038+0122,7.61782E+23,2.25125E+43,,,,,-1.210759634,,,
GSC,144+037+0149,5.64246E+23,1.44374E+43,,,,,-1.209062307,,,
GSC,179+024+0189,4.89688E+23,2.93642E+42,,,,,-1.233606106,,,
GSC,179+061+0149,6.03045E+23,1.02775E+43,,,,,-1.217444307,,,
GSC,191+037+0166,3.33322E+23,4.52698E+42,,,,,-1.213069643,,,
GSC,196+024+0149,6.87104E+23,1.51715E+43,,,,,-1.214586594,,,
GSC,224+047+0087,4.09255E+23,3.46253E+43,,,,,-1.182393861,,,
GSC,214+038+0138,6.11261E+23,1.66397E+43,,,,,-1.209087244,,,
GSC,204+017+0174,3.13308E+23,2.81407E+42,,,,,-1.219812001,,,
GSC,230+028+0127,3.02676E+23,9.66571E+42,,,,,-1.195852664,,,
GSC,218+003+0146,4.29574E+23,7.83045E+42,,,,,-1.211330369,,,
GSC,225+028+0181,3.64565E+23,3.42582E+42,,,,,-1.221157923,,,
GSC,234+015+0147,7.16841E+23,1.45597E+43,,,,,-1.216713014,,,
GSC,239+008+0186,6.23483E+23,5.26108E+42,,,,,-1.230750304,,,
GSC,118+031+0158,9.69762E+23,2.04326E+43,,,,,-1.220334742,,,
GSC,140+025+0182,2.64385E+23,2.20231E+42,,,,,-1.218752985,,,
GSC,117+036+0135,2.94853E+23,8.07515E+42,,,,,-1.198305437,,,
GSC,124+054+0117,5.28712E+23,2.32466E+43,,,,,-1.198209479,,,
GSC,138+048+0117,6.53789E+23,3.34017E+43,,,,,-1.198576863,,,
GSC,173+008+0189,3.55607E+23,2.81407E+42,,,,,-1.223969369,,,
GSC,146+054+0048,9.53162E+23,1.75084E+44,,,,,-1.180872672,,,
GSC,178+026+0110,6.58602E+23,2.91195E+43,,,,,-1.201319404,,,
GSC,183+021+0133,3.36173E+23,9.421E+42,,,,,-1.19982171,,,
GSC,183+059+0095,2.68777E+23,1.54162E+43,,,,,-1.183226902,,,
GSC,186+032+0059,5.15834E+23,5.35896E+43,,,,,-1.182099162,,,
GSC,194+040+0158,6.48018E+23,9.66571E+42,,,,,-1.220902099,,,
GSC,198+007+0093,4.47874E+23,3.13218E+43,,,,,-1.187244732,,,
GSC,201+049+0178,3.14019E+23,2.07996E+42,,,,,-1.225473679,,,
GSC,199+016+0162,7.19843E+23,1.03998E+43,,,,,-1.222973812,,,
GSC,217+058+0137,4.71643E+23,1.1868E+43,,,,,-1.206767615,,,
GSC,214+020+0109,5.90771E+23,2.19008E+43,,,,,-1.202952464,,,
GSC,210+023+0162,3.36997E+23,4.28227E+42,,,,,-1.214457124,,,
GSC,233+006+0127,7.05185E+23,2.53266E+43,,,,,-1.20609927,,,
GSC,250+043+0182,3.56104E+23,2.93642E+42,,,,,-1.22323029,,,
GSC,134+010+0164,7.05673E+23,1.08892E+43,,,,,-1.221492995,,,
GSC,121+029+0129,6.80221E+23,2.14114E+43,,,,,-1.20798123,,,
GSC,159+008+0174,6.43789E+23,6.60694E+42,,,,,-1.227629628,,,
GSC,131+061+0195,3.10098E+23,1.46821E+42,,,,,-1.231500742,,,
GSC,163+038+0146,5.04198E+23,7.83045E+42,,,,,-1.216579816,,,
GSC,169+002+0153,5.61367E+23,1.05222E+43,,,,,-1.214679515,,,
GSC,171+060+0170,5.98215E+23,7.83045E+42,,,,,-1.222149487,,,
GSC,180+050+0174,4.74716E+23,5.38343E+42,,,,,-1.221481736,,,
GSC,183+012+0148,4.05604E+23,5.99518E+42,,,,,-1.214353955,,,
GSC,183-002+0111,3.95479E+23,1.44374E+43,,,,,-1.197348046,,,
GSC,196+031+0167,3.06557E+23,3.05877E+42,,,,,-1.217553161,,,
GSC,197+019+0144,4.82726E+23,7.70809E+42,,,,,-1.215445341,,,
GSC,206+052+0141,3.61445E+23,5.38343E+42,,,,,-1.212543688,,,
GSC,240+053+0065,3.9506E+23,5.45684E+43,,,,,-1.172841147,,,
GSC,212+037+0152,5.03873E+23,8.6869E+42,,,,,-1.214656854,,,
GSC,237+008+0072,4.0887E+23,4.30674E+43,,,,,-1.178349336,,,
GSC,237+055+0145,2.54262E+23,5.38343E+42,,,,,-1.200877374,,,
GSC,237+053+0145,4.14366E+23,6.97399E+42,,,,,-1.212274838,,,
GSC,223+049+0171,3.25482E+23,2.20231E+42,,,,,-1.225593084,,,
GSC,207-001+0191,6.85191E+23,3.67052E+42,,,,,-1.240351953,,,
GSC,220+014+0135,4.78555E+23,9.05395E+42,,,,,-1.212209841,,,
GSC,244+030+0135,3.38999E+23,9.66571E+42,,,,,-1.199626495,,,
GSC,227+002+0174,4.23716E+23,4.52698E+42,,,,,-1.220951145,,,
GSC,250+037+0190,2.65325E+23,1.71291E+42,,,,,-1.223529717,,,
GSC,223+034+0157,8.14922E+23,1.13786E+43,,,,,-1.22534418,,,
GSC,125+009+0177,3.42989E+23,1.95761E+42,,,,,-1.229481958,,,
GSC,113+046+0196,3.16212E+23,1.34586E+42,,,,,-1.23374682,,,
GSC,138+025+0157,7.17318E+23,1.17457E+43,,,,,-1.220644596,,,
GSC,134+042+0159,4.87775E+23,5.01638E+42,,,,,-1.223661253,,,
GSC,125+053+0168,2.70557E+23,2.69172E+42,,,,,-1.215795583,,,
GSC,149+042+0180,2.84062E+23,1.71291E+42,,,,,-1.225774366,,,
GSC,126+007+0081,4.25416E+23,3.69499E+43,,,,,-1.182493403,,,
GSC,162+039+0119,7.04639E+23,3.13218E+43,,,,,-1.202204879,,,
GSC,175+062+0192,5.27454E+23,4.28227E+42,,,,,-1.229101327,,,
GSC,176+016+0070,5.25233E+23,4.96744E+43,,,,,-1.184089151,,,
GSC,186+018+0170,3.38104E+23,3.30347E+42,,,,,-1.219355147,,,
GSC,187+057+0177,5.72621E+23,7.34104E+42,,,,,-1.221908204,,,
GSC,230+048+0074,7.25495E+23,6.72929E+43,,,,,-1.189240097,,,
GSC,200+023+0181,4.71544E+23,3.67052E+42,,,,,-1.228289018,,,
GSC,204+031+0195,5.006E+23,2.69172E+42,,,,,-1.235913985,,,
GSC,211+013+0135,5.62248E+23,1.44374E+43,,,,,-1.208946125,,,
GSC,215+026+0149,5.23316E+23,8.56455E+42,,,,,-1.21615428,,,
GSC,216+015+0142,2.95892E+23,5.87283E+42,,,,,-1.204315101,,,
GSC,224+011+0123,4.72626E+23,1.82303E+43,,,,,-1.198962039,,,
GSC,137+016+0181,3.22337E+23,2.69172E+42,,,,,-1.221567629,,,
GSC,127+004+0174,5.60052E+23,6.11754E+42,,,,,-1.224520694,,,
GSC,114+031+0166,4.92902E+23,4.15992E+42,,,,,-1.227433375,,,
GSC,129+019+0123,2.76683E+23,8.1975E+42,,,,,-1.195903755,,,
GSC,120+013+0109,3.24783E+23,1.37033E+43,,,,,-1.191754365,,,
GSC,136+017+0127,6.99372E+23,2.65501E+43,,,,,-1.204969561,,,
GSC,129+026+0088,3.02798E+23,1.83526E+43,,,,,-1.18400705,,,
GSC,138+015+0090,3.31512E+23,2.1289E+43,,,,,-1.184304396,,,
GSC,176+028+0147,5.28101E+23,7.9528E+42,,,,,-1.21780822,,,
GSC,178+044+0072,5.32363E+23,4.0131E+43,,,,,-1.188442405,,,
GSC,196+039+0110,4.64894E+23,1.98208E+43,,,,,-1.196881927,,,
GSC,198-001+0181,3.73999E+23,2.69172E+42,,,,,-1.226438241,,,
GSC,206+024+0172,2.84424E+23,2.56936E+42,,,,,-1.218308324,,,
GSC,213+027+0141,4.74466E+23,8.9316E+42,,,,,-1.212178006,,,
GSC,209+030+0184,4.44546E+23,3.05877E+42,,,,,-1.229718991,,,
GSC,220+033+0182,5.02666E+23,3.18112E+42,,,,,-1.232986075,,,
GSC,245+024+0146,4.28861E+23,7.34104E+42,,,,,-1.21246181,,,
GSC,124+015+0133,5.22989E+23,1.29692E+43,,,,,-1.208536079,,,
GSC,138+041+0154,6.12835E+23,1.07669E+43,,,,,-1.21711909,,,
GSC,162+036+0170,3.16647E+23,3.05877E+42,,,,,-1.218619849,,,
GSC,173+017+0156,3.72267E+23,5.01638E+42,,,,,-1.214816476,,,
GSC,178-000+0133,5.49305E+23,1.27245E+43,,,,,-1.210493472,,,
GSC,181+016+0177,4.64367E+23,4.52698E+42,,,,,-1.223941978,,,
GSC,196+016+0182,4.30721E+23,3.05877E+42,,,,,-1.228691246,,,
GSC,217+020+0123,3.89063E+23,1.44374E+43,,,,,-1.196805244,,,
GSC,231+054+0188,3.87355E+23,2.44701E+42,,,,,-1.229338853,,,
GSC,220+013+0193,7.33709E+23,4.40463E+42,,,,,-1.239224883,,,
GSC,133+000+0108,2.48122E+23,1.17457E+43,,,,,-1.185578283,,,
GSC,227+004+0166,3.66188E+23,3.30347E+42,,,,,-1.221973856,,,
GSC,123+049+0156,8.24584E+23,1.34586E+43,,,,,-1.22267548,,,
GSC,157+037+0107,3.81428E+23,1.52938E+43,,,,,-1.195085742,,,
GSC,170+062+0111,7.10343E+23,3.13218E+43,,,,,-1.202468819,,,
GSC,184+022+0141,4.72849E+23,1.11339E+43,,,,,-1.208022971,,,
GSC,184+034+0178,2.67754E+23,2.32466E+42,,,,,-1.218168739,,,
GSC,186+062+0171,5.14419E+23,4.40463E+42,,,,,-1.227773681,,,
GSC,202+045+0186,2.58203E+23,1.34586E+42,,,,,-1.227106587,,,
GSC,197-000+0189,4.2322E+23,2.32466E+42,,,,,-1.233163856,,,
GSC,201+036+0180,4.64767E+23,3.91522E+42,,,,,-1.226634108,,,
GSC,229+019+0089,3.3482E+23,2.32466E+43,,,,,-1.183013232,,,
GSC,241+010+0172,5.06107E+23,4.64933E+42,,,,,-1.226254156,,,
GSC,123+009+0180,4.02288E+23,2.32466E+42,,,,,-1.231514917,,,
GSC,131+022+0155,3.00255E+23,4.89403E+42,,,,,-1.208174032,,,
GSC,150+019+0189,6.45136E+23,3.67052E+42,,,,,-1.238418588,,,
GSC,120+048+0160,4.28355E+23,5.75048E+42,,,,,-1.216910759,,,
GSC,148+012+0130,3.59152E+23,9.91041E+42,,,,,-1.201082454,,,
GSC,156+001+0150,2.72906E+23,4.77168E+42,,,,,-1.205471939,,,
GSC,126+056+0137,2.72432E+23,6.11754E+42,,,,,-1.200809761,,,
GSC,155+020+0136,5.42155E+23,1.4315E+43,,,,,-1.207909203,,,
GSC,165+040+0152,3.48925E+23,6.36224E+42,,,,,-1.208299632,,,
GSC,172+027+0192,2.76774E+23,1.71291E+42,,,,,-1.224920089,,,
GSC,171+017+0143,3.93446E+23,6.36224E+42,,,,,-1.212259987,,,
GSC,177+001+0159,4.78605E+23,6.48459E+42,,,,,-1.218334676,,,
GSC,176+061+0184,4.32828E+23,5.13873E+42,,,,,-1.219317787,,,
GSC,169+029+0046,5.08948E+23,7.41445E+43,,,,,-1.17570394,,,
GSC,180+049+0161,6.16225E+23,8.56455E+42,,,,,-1.22147626,,,
GSC,246+014+0050,3.06011E+23,5.33449E+43,,,,,-1.164630529,,,
GSC,219+024+0087,2.63742E+23,1.51715E+43,,,,,-1.182886553,,,
GSC,210+004+0157,3.97535E+23,4.28227E+42,,,,,-1.219885721,,,
GSC,225+034+0158,3.62613E+23,5.87283E+42,,,,,-1.211046031,,,
GSC,132+040+0184,2.55484E+23,1.71291E+42,,,,,-1.22228393,,,
GSC,126+053+0188,3.07619E+23,1.59056E+42,,,,,-1.229758225,,,
GSC,155+023+0149,4.53741E+23,7.46339E+42,,,,,-1.214008919,,,
GSC,130+051+0115,1.03221E+24,3.10771E+43,,,,,-1.214759533,,,
GSC,152+043+0143,7.28287E+23,1.29692E+43,,,,,-1.21933261,,,
GSC,132+033+0066,5.62754E+23,6.23989E+43,,,,,-1.182210133,,,
GSC,165+025+0144,2.68332E+23,5.13873E+42,,,,,-1.203536019,,,
GSC,150+010+0079,5.12325E+23,4.88179E+43,,,,,-1.183580107,,,
GSC,166+030+0072,3.21274E+23,3.20559E+43,,,,,-1.175690405,,,
GSC,176-002+0122,4.68402E+23,1.56609E+43,,,,,-1.201452706,,,
GSC,220+003+0028,3.20135E+23,7.20646E+43,,,,,-1.16060331,,,
GSC,193-002+0173,5.28755E+23,3.67052E+42,,,,,-1.232003168,,,
GSC,244+049+0057,3.17969E+23,4.03757E+43,,,,,-1.171077872,,,
GSC,240+053+0107,5.55384E+23,2.44701E+43,,,,,-1.198893249,,,
GSC,204+005+0189,3.27145E+23,1.34586E+42,,,,,-1.234855699,,,
GSC,233+024+0090,4.93217E+23,2.30019E+43,,,,,-1.196108246,,,
GSC,221+038+0160,3.20657E+23,3.18112E+42,,,,,-1.218309425,,,
GSC,236+033+0114,4.37985E+23,1.4315E+43,,,,,-1.200885022,,,
GSC,223+045+0175,3.17901E+23,2.20231E+42,,,,,-1.224820368,,,
GSC,219+024+0157,7.77743E+23,8.9316E+42,,,,,-1.228239457,,,
GSC,245+026+0112,5.2784E+23,2.26349E+43,,,,,-1.198643267,,,
GSC,259+032+0108,3.27412E+23,1.56609E+43,,,,,-1.189557475,,,
GSC,220+029+0178,5.87519E+23,4.40463E+42,,,,,-1.232076157,,,
